Gene Symbol,Characteristics [Cell Line],count,Score - nuclei stay close together (manual),Score - strange nuclear shape (manual),Score - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual),Score - cell migration (manual),Score - metaphase delay/arrest (manual),Score - cell death (manual),Score - metaphase alignment problems/including no metaphase (manual),Score - pulsating nuclei (manual),Score - small nucleus (manual),Score - prometaphase delay/arrest (manual),Score - condensation followed by decondensation without completion of mitosis (manual),Score - large nucleus (manual),Score - failure in decondensation (manual),Score - condensation without mitosis/collapse of nucleus (manual),Score - reduced mitotic index (manual),Score - other (manual),Score - no phenotype (manual),Score - cell death (automatic),Score - binuclear (automatic),Score - polylobed (automatic),Score - large (automatic),Score - dynamic changes (automatic),Score - mitotic delay/arrest (automatic),Score - grape (automatic),Score - migration (speed) (automatic),Score - migration (distance) (automatic),Score - increased proliferation (automatic)
HGFAC,HeLa,6,,,,,,,,,,,,,,,,,,0.011889333333333333,0.05456116666666666,0.037990833333333335,0.030708166666666665,0.045194000000000005,0.013265166666666666,0.004334166666666667,0.22389599999999998,-2.7407090000000003,-0.0361405
HIBCH,HeLa,3,,,,,,,,,,,,,,,,,,0.004842666666666667,0.00967,0.015727333333333333,0.010644333333333334,0.007922,0.005033,0.00044933333333333327,0.22843333333333335,2.170783,0.2509343333333333
HMCN1,HeLa,1,,,,,,,,,,,,,,,,,,0.007694,0.00554,0.034788,0.041782,0.007452,0.015007,-0.000219,-0.061248,1.426397,-0.244397
HMOX1,HeLa,1,,,,,,,,,,,,,,,,,,0.007495,0.02745,0.021602,0.002286,0.005872,0.015822,0.006458,0.195676,-0.470841,0.196854
HP,HeLa,10,,,,,,,,,,,,,,,,,,0.023309299999999998,0.0432489,0.060636999999999996,0.051481700000000005,0.0262347,0.011114099999999998,0.0065508,0.7102448,0.8807527000000002,-0.1160312
HPDL,HeLa,2,,,,,,,,,,,,,,,,,,0.006533000000000001,0.0321225,0.02844,-0.000377,0.0131,0.013628,0.000677,0.020160499999999998,-0.970097,0.0372475
HPN,HeLa,4,,,,,,,,,,,,,,,,,,-0.00081325,0.01724875,0.01642625,0.052872249999999996,0.015059,0.00965125,0.00065975,2.0796942499999997,6.727687749999999,0.1626755
HS3ST1,HeLa,1,,,,,,,,,,,,,,,,,,0.006327,0.022212,0.015784,0.056756,0.006772,0.007704,0.00102,-0.106557,-1.426241,-0.095738
HS3ST2,HeLa,1,,,,,,,,,,,,,,,,,,0.00152,0.020821,0.016311,0.024865,0.00203,0.007734,0.005249,-0.007664,-2.191466,-0.101294
HS3ST3A1,HeLa,1,,,,,,,,,,,,,,,,,,0.023585,-0.001165,-0.014948,0.01678,0.018971,0.012076,0.002497,-0.056972,1.878605,0.007039
HS3ST3B1,HeLa,1,,,,,,,,,,,,,,,,,,0.016236,0.019232,0.011512,0.008258,0.004895,0.025462,0.003313,0.226124,-0.125871,0.032039
HS3ST5,HeLa,1,,,,,,,,,,,,,,,,,,0.000547,0.035288,0.008993,0.001096,0.010363,0.015285,0.004567,-0.160056,-3.480331,-0.206011
HSD17B6,HeLa,3,,,,,,,,,,,,,,,,,,0.018436666666666667,0.020574666666666668,0.016098333333333336,0.0006376666666666667,-0.0019363333333333333,0.005386333333333333,0.0023336666666666666,0.29920166666666664,2.00894,0.18297566666666668
HSD17B7P2,HeLa,3,,,,,,,,,,,,,,,,,,0.05379933333333333,-0.0033653333333333335,0.019237999999999998,0.02228833333333333,0.022648666666666664,0.013573,0.008311666666666667,0.6791516666666667,2.958187666666667,-0.3516143333333333
HSDL2,HeLa,3,,,,,,,,,,,,,,,,,,0.0015193333333333333,0.010628666666666666,0.015950333333333334,0.011034333333333333,-0.0011813333333333335,0.005668333333333333,0.0015983333333333336,-0.0008866666666666696,2.1604170000000003,0.518943
HTRA1,HeLa,6,,,,,,,,,,,,,,,,,,0.008221833333333333,0.03802083333333334,0.03462166666666667,0.029715000000000002,0.021063333333333333,0.006537,0.004244833333333333,0.39293616666666664,1.918245166666667,-0.012798000000000012
HTRA2,HeLa,5,,,,,,,,,,,,,,,,,,0.0022342,0.0256762,0.010072000000000001,0.0085318,0.013436599999999998,0.006441,0.0020410000000000003,0.42174320000000004,2.5721959999999995,0.10283480000000003
HTRA3,HeLa,6,,,,,,,,,,,,,,,,,,0.011849666666666666,0.03683583333333334,0.025729000000000002,0.0022045,0.04044383333333334,0.007700833333333333,0.009355333333333334,0.9752533333333334,2.860212,0.040826
HTRA4,HeLa,6,,,,,,,,,,,,,,,,,,0.025240000000000002,0.0151865,0.002659833333333334,0.0161945,0.010845833333333332,0.017391166666666666,0.0029545,0.311868,1.5974086666666665,0.0832645
ILKAP,HeLa,8,,,,,,,,,,,,,,,,,,0.0129335,0.03127425,0.03276975,0.005776125,0.00980975,0.010751374999999999,0.002334625,0.522049375,3.337943125,-0.029221249999999976
IMMP1L,HeLa,3,,,,,,,,,,,,,,,,,,0.033421,0.023275333333333332,0.018752333333333333,0.008705666666666667,0.028821666666666666,0.0033243333333333332,0.0011776666666666667,0.107217,0.7862456666666667,-0.16727666666666666
IMMP2L,HeLa,3,,,,,,,,,,,,,,,,,,0.027705999999999998,0.026586666666666665,0.026574666666666667,0.005911,0.03155733333333333,0.011124333333333333,0.0016036666666666664,0.10339966666666667,-0.6805596666666668,0.02329033333333332
IMPA1,HeLa,6,,,,,,,,,,,,,,,,,,0.011287166666666668,0.019086,0.004050833333333333,0.009380500000000002,0.008799833333333333,0.005344333333333334,0.0017933333333333334,0.03977516666666666,1.7554801666666666,0.02214783333333333
IMPA2,HeLa,6,,,,,,,,,,,,,,,,,,0.0089105,0.017462333333333333,0.015954333333333334,-0.0028701666666666667,0.007775666666666667,0.005867833333333333,0.0010385000000000001,0.007016333333333328,0.9983268333333334,0.36339849999999996
INCENP,HeLa,40,,,,,,,,,,,,,,,,,,0.020869325,0.04107635,0.172165675,0.015371850000000001,0.02382335,0.0265088,0.012214925,0.77703195,3.9522366749999995,-0.24921497499999998
INDOL1,HeLa,2,,,,,,,,,,,,,,,,,,0.0020405,0.037727,0.02965,0.0642905,0.005451,0.020733,0.0015119999999999999,-0.2207285,-1.257009,-0.18768849999999998
INPP1,HeLa,3,,,,,,,,,,,,,,,,,,0.010274,0.02483233333333333,0.014305333333333331,0.012478000000000001,0.01491,0.007542333333333334,0.000436,0.24087233333333335,0.3331633333333333,0.36924399999999996
INPP4B,HeLa,6,,,,,,,,,,,,,,,,,,0.007568999999999999,0.006128499999999999,0.011550666666666666,0.0018293333333333336,0.009355166666666666,0.0089995,0.0028401666666666666,0.5388753333333334,2.931176166666667,0.39048983333333337
INPP5A,HeLa,6,,,,,,,,,,,,,,,,,,0.04635166666666667,0.01696783333333333,0.017240666666666665,0.007245166666666667,0.022381333333333333,0.01235,0.0018605000000000002,0.6584469999999999,2.7197271666666665,0.1259675
INPP5D,HeLa,3,,,,,,,,,,,,,,,,,,0.004484333333333333,0.017868666666666668,0.027270666666666665,-0.0011563333333333332,0.014481,0.0057940000000000005,0.0033559999999999996,0.1739166666666667,1.1843213333333333,0.5075143333333333
INPP5E,HeLa,2,,,,,,,,,,,,,,,,,,0.004984000000000001,0.017141,0.06346,-0.005977,0.009714,0.010431,0.0040795,0.176022,2.385377,0.18467
INPP5F,HeLa,6,,,,,,,,,,,,,,,,,,0.004108833333333333,0.0033215000000000002,0.008072500000000002,0.002099166666666667,0.014139666666666667,0.005884,0.0020678333333333334,0.2637935,2.1670678333333333,0.416361
INPPL1,HeLa,6,,,,,,,,,,,,,,,,,,0.010222666666666666,0.0163615,0.021217333333333335,0.014882833333333331,0.009015333333333334,0.011920166666666667,0.001017,0.06548749999999999,-0.15023116666666647,0.16553233333333334
IPO4,HeLa,2,,,,,,,,,,,,,,,,,,0.02135,0.0428195,0.03483,0.01137,0.006599,0.014432500000000001,0.0071625000000000005,0.409306,0.7457755,-0.30085500000000004
ITGB3,HeLa,3,,,,,,,,,,,,,,,,,,-0.0009223333333333333,0.01772666666666667,0.0038209999999999997,0.01674,0.005003666666666667,0.004313,0.0037519999999999997,0.26901733333333333,4.847215333333334,-0.004104666666666664
ITPA,HeLa,6,,,,,,,,,,,,,,,,,,0.010302833333333332,0.027133166666666667,0.013308500000000001,0.009230833333333332,0.010745333333333334,0.008755,0.0033265,0.24163316666666668,0.41035266666666664,0.007672666666666661
K1576_HUMAN,HeLa,3,,,,,,,,,,,,,,,,,,0.005971,0.005973666666666666,0.010057333333333333,0.010001999999999999,0.010471333333333332,0.005637,0.0005973333333333333,0.620705,5.494216333333334,0.2199416666666667
KIF11,HeLa,40,,,,,,,,,,,,,,,,,,0.213960925,0.009562,0.049839225,0.0132512,0.035704475,0.29583645000000003,0.018732075,0.2244106,-1.2906674500000002,-0.80671315
KLK1,HeLa,6,,,,,,,,,,,,,,,,,,-0.0006004999999999998,0.0225265,0.014025000000000001,0.03861716666666667,0.018867833333333334,0.008225333333333333,0.00038733333333333333,0.9185038333333333,3.8183518333333333,0.5719985
KLK10,HeLa,6,,,,,,,,,,,,,,,,,,0.007699166666666667,0.029346333333333335,0.031374,0.0081305,0.04102133333333333,0.029578500000000004,0.004750333333333333,0.251427,-1.7171081666666665,0.26041333333333333
KLK11,HeLa,5,,,,,,,,,,,,,,,,,,0.0417356,0.0194528,0.0012898,0.063666,0.004758,0.0319368,0.0045366,0.323546,4.365539,0.02378020000000001
KLK12,HeLa,3,,,,,,,,,,,,,,,,,,0.013973666666666667,0.029478,0.026036666666666666,0.03942233333333333,0.017443333333333335,0.0074393333333333325,0.004699,0.48637166666666665,3.589643666666667,0.39587733333333336
KLK13,HeLa,6,,,,,,,,,,,,,,,,,,-0.0005685,0.023899666666666666,0.019820499999999998,0.056708666666666664,0.019476666666666666,0.005955166666666667,0.0032505,0.42349316666666664,2.395775833333333,0.36854750000000003
KLK14,HeLa,6,,,,,,,,,,,,,,,,,,0.021134,0.05291016666666667,0.036557,0.011649333333333333,0.03259133333333333,0.0063185,0.004608,0.05541416666666665,-3.3556391666666663,0.0901355
KLK15,HeLa,6,,,,,,,,,,,,,,,,,,0.023356500000000002,0.050335,0.07728266666666667,0.03615683333333333,0.057078,0.016820666666666668,0.012152499999999998,0.263526,-2.560957,-0.21881883333333332
KLK2,HeLa,6,,,,,,,,,,,,,,,,,,0.0068055,0.028624,0.02978233333333333,0.027758166666666667,0.021256999999999998,0.009431333333333333,0.0065218333333333335,0.697314,3.4791693333333336,0.15704716666666665
KLK4,HeLa,6,,,,,,,,,,,,,,,,,,0.014350666666666666,0.016058666666666666,0.023595500000000002,0.04640383333333334,0.007583,0.0063869999999999994,0.005732999999999999,0.7803286666666667,3.2686591666666662,0.372346
KLK5,HeLa,3,,,,,,,,,,,,,,,,,,0.009087,0.007211666666666666,0.024347333333333335,0.017543333333333334,0.0067993333333333334,0.002751333333333333,0.0020250000000000003,0.828324,4.4670543333333335,0.15850833333333333
KLK6,HeLa,6,,,,,,,,,,,,,,,,,,0.0284475,0.0512755,0.03070316666666667,0.0354875,0.045816166666666665,0.012821666666666667,0.013241999999999999,1.1947731666666668,2.5488113333333335,-0.1461915
KLK7,HeLa,6,,,,,,,,,,,,,,,,,,0.013420166666666669,0.0423145,0.019277333333333334,0.05334883333333334,0.0046475,0.004690833333333333,0.004256833333333334,0.34904866666666673,7.347259000000001,0.19775049999999997
KLK9,HeLa,11,,,,,,,,,,,,,,,,,,0.013717636363636364,0.03654990909090909,0.04013109090909091,0.02852,0.061866090909090905,0.01462590909090909,0.004772727272727272,0.5777412727272727,0.06852763636363625,-0.19214472727272724
KLKB1,HeLa,3,,,,,,,,,,,,,,,,,,0.008077666666666667,0.09624666666666666,0.05244566666666667,0.015113333333333333,0.044558999999999994,0.009938,0.0044276666666666666,0.3794133333333333,-0.8781656666666667,0.05369766666666668
KREMEN1,HeLa,6,,,,,,,,,,,,,,,,,,0.006326333333333333,0.020177,0.010123833333333334,0.03260116666666667,0.008843333333333333,0.005184166666666667,0.0026315,0.3641186666666667,3.351732333333333,0.4415441666666666
KREMEN2,HeLa,5,,,,,,,,,,,,,,,,,,0.0007725999999999998,0.023105399999999998,0.011973000000000001,0.0174682,0.0055828,0.0049759999999999995,0.002113,0.5710187999999999,4.5370922,0.4397952
LGMN,HeLa,2,,,,,,,,,,,,,,,,,,0.016452,0.0150985,0.06407550000000001,0.0184865,0.012163,0.01738,0.011432,0.252583,-0.334341,-0.029986499999999992
LMTK2,HeLa,4,,,,,,,,,,,,,,,,,,-0.00104375,0.0050995,0.00051925,0.0001247500000000003,-5.475000000000006e-05,0.00363225,0.0013172499999999998,0.2394355,2.5926615,0.74285025
LONP1,HeLa,5,,,,,,,,,,,,,,,,,,0.0056332,0.0157956,0.041976799999999995,0.0101102,0.019122800000000002,0.0109256,0.002591,0.40252599999999994,2.3024036,0.06112640000000001
LONP2,HeLa,6,,,,,,,,,,,,,,,,,,0.018963833333333333,0.029731166666666666,0.028144666666666665,0.012135666666666668,0.03159133333333333,0.024691166666666667,0.0022395,0.332082,0.16053366666666666,0.08151083333333334
LPA,HeLa,6,,,,,,,,,,,,,,,,,,0.006686833333333333,0.02849916666666667,0.014842000000000001,0.03142283333333334,0.018725333333333333,0.007866666666666666,0.004914,0.5824998333333333,2.7621031666666673,0.3322038333333333
LYPLA1,HeLa,3,,,,,,,,,,,,,,,,,,0.019228333333333333,0.026426,-0.00015466666666666697,0.028142333333333335,0.01962833333333333,0.007010333333333334,0.0009116666666666666,0.3017016666666667,0.8855853333333333,-0.7002203333333333
LYPLA2P1,HeLa,3,,,,,,,,,,,,,,,,,,0.06813033333333333,0.024478333333333335,0.007486,0.002277333333333334,0.05950466666666667,0.028187666666666666,0.0029913333333333333,0.2486556666666667,0.33858933333333335,-0.06913833333333334
LYPLA3,HeLa,3,,,,,,,,,,,,,,,,,,0.02186666666666667,0.036150999999999996,0.046974999999999996,0.0060669999999999995,0.011927333333333333,0.006166666666666667,0.0008553333333333333,-0.06246466666666667,0.13906533333333337,-0.4104856666666667
LYPLAL1,HeLa,3,,,,,,,,,,,,,,,,,,0.058987000000000005,0.009768,0.011378666666666667,0.019640666666666667,0.013951999999999999,0.007203333333333333,0.0027846666666666666,-0.052687000000000005,-1.099852,0.10706266666666668
MASP1,HeLa,2,,,,,,,,,,,,,,,,,,0.0017369999999999998,0.0425655,0.03482350000000001,0.050056,0.011959,0.018469,0.008138,0.0806385,-0.663327,-0.08834799999999998
MASP2,HeLa,4,,,,,,,,,,,,,,,,,,0.0037882499999999995,0.02362225,0.00330025,-0.00305275,0.02037775,0.014877999999999999,0.0005842499999999999,1.631075,6.37504975,0.53751175
MBTPS1,HeLa,6,,,,,,,,,,,,,,,,,,0.009354333333333334,0.013765166666666667,0.009482500000000001,0.030409833333333334,0.017047,0.006234666666666666,0.003635333333333333,0.1764096666666667,0.815070166666667,0.571727
ME1,HeLa,3,,,,,,,,,,,,,,,,,,0.0009516666666666666,0.013881,0.011737333333333334,0.002251,0.00905,0.006044000000000001,0.0008153333333333334,0.11885233333333334,3.1091343333333334,0.26050666666666666
ME2,HeLa,3,,,,,,,,,,,,,,,,,,0.0015223333333333332,0.009261333333333333,-0.00022533333333333343,0.008762,-9.533333333333384e-05,0.0022643333333333335,0.0007183333333333333,0.3489873333333333,2.1246833333333335,0.253396
ME3,HeLa,3,,,,,,,,,,,,,,,,,,0.00345,0.044461,0.045142999999999996,0.009567333333333334,0.009185333333333332,0.005895333333333333,0.0038546666666666673,0.1413906666666667,3.9678056666666666,0.18130666666666664
MED20,HeLa,3,,,,,,,,,,,,,,,,,,0.014619333333333333,0.028370666666666666,0.023504333333333332,0.012386333333333333,0.011898666666666667,0.014136999999999999,0.0001703333333333334,0.8174130000000001,2.2092943333333332,0.24187933333333334
MINPP1,HeLa,3,,,,,,,,,,,,,,,,,,0.005645333333333333,0.027769,0.03277466666666667,-0.004547333333333333,0.006614666666666667,0.016450999999999997,0.003683,0.330989,1.6596636666666669,0.29332966666666666
MITD1,HeLa,1,,,,,,,,,,,,,,,,,,0.000246,0.010144,0.008079,0.000838,0.013348,0.002615,0.000224,0.048428,0.355372,0.064331
MTM1,HeLa,6,,,,,,,,,,,,,,,,,,0.005784333333333332,0.012769,0.014869333333333332,0.0025559999999999997,0.018394666666666667,0.0064665,0.0012698333333333333,0.6922085,3.1245231666666666,0.14779966666666666
MTMR1,HeLa,6,,,,,,,,,,,,,,,,,,0.009631666666666667,0.027264166666666662,0.015945166666666667,-0.0007500000000000001,0.014696333333333332,0.011543833333333331,0.0017356666666666666,0.5560258333333333,2.768053333333333,0.2752708333333333
MTMR2,HeLa,6,,,,,,,,,,,,,,,,,,0.0034254999999999997,0.017130333333333334,0.028437666666666667,0.010749000000000002,0.006192833333333334,0.008841,0.0011893333333333333,0.3199315,1.4490910000000001,0.276936
MTMR4,HeLa,4,,,,,,,,,,,,,,,,,,0.00543775,-0.00262275,0.00546875,0.0141525,0.01202275,0.00515625,0.00075025,0.70042225,5.0937244999999995,0.20128125
MTMR6,HeLa,6,,,,,,,,,,,,,,,,,,0.003496833333333333,0.019963166666666667,0.010121,0.004884333333333333,0.0218425,0.007506333333333334,0.00047149999999999997,0.28380500000000003,2.183917,0.16795516666666666
MTMR7,HeLa,3,,,,,,,,,,,,,,,,,,0.0005763333333333333,0.006110666666666667,0.014653333333333332,0.007122666666666666,0.015685333333333332,0.0025750000000000005,0.0003346666666666667,0.5011256666666667,3.334455666666667,0.2613623333333333
MTMR8,HeLa,7,,,,,,,,,,,,,,,,,,0.013999857142857144,0.014076714285714286,0.010012857142857143,0.014146285714285714,0.009009571428571428,0.006826571428571429,0.0019328571428571428,0.4114211428571429,3.8708664285714285,0.401252
NAALAD2,HeLa,6,,,,,,,,,,,,,,,,,,0.011787833333333332,0.0232315,0.016636333333333333,0.0038209999999999997,0.02936583333333333,0.0098105,0.0007171666666666667,0.14663966666666667,-0.09054200000000019,0.38959283333333333
NAALADL1,HeLa,6,,,,,,,,,,,,,,,,,,0.016154166666666667,0.028584500000000002,0.03827266666666667,0.010114166666666667,0.01633633333333333,0.0075379999999999996,0.0029655,0.38294116666666667,1.8190368333333335,0.09751566666666667
NAPSA,HeLa,9,,,,,,,,,,,,,,,,,,0.013323444444444445,0.021812777777777778,0.02929011111111111,0.04597288888888889,0.0037152222222222218,0.0038245555555555554,0.0017790000000000002,1.4544615555555556,7.100778333333333,0.2322011111111111
NDST1,HeLa,1,,,,,,,,,,,,,,,,,,0.022617,0.053239,0.056402,0.009489,0.027261,0.023454,0.012695,-0.01274,0.041995,-0.505839
NDST2,HeLa,1,,,,,,,,,,,,,,,,,,0.007288,0.01055,0.026952,-0.001178,0.016067,0.00886,0.001364,0.15772,1.021291,0.048706
NDST3,HeLa,1,,,,,,,,,,,,,,,,,,0.005597,0.059921,0.060593,0.006221,0.012309,0.017067,-0.000219,0.108922,-2.048546,-0.437595
NLRP11,HeLa,2,,,,,,,,,,,,,,,,,,0.008422,0.025107499999999998,0.0112125,0.06011999999999999,0.006363499999999999,0.0103405,0.0033055000000000003,-0.04442549999999999,-0.47423,-0.1349675
NPHP3,HeLa,3,,,,,,,,,,,,,,,,,,0.0003786666666666665,-0.008848333333333333,-0.006418,0.012221333333333334,0.0076696666666666675,0.0054856666666666665,0.0003356666666666667,0.205948,4.229489333333333,0.45078599999999996
NP_057218.1,HeLa,3,,,,,,,,,,,,,,,,,,0.04237966666666667,,,0.012433,0.17951333333333333,,,0.48222933333333334,-6.249609666666667,-0.5040600000000001
NP_071409.2,HeLa,6,,,,,,,,,,,,,,,,,,0.007111999999999999,0.007883333333333334,0.019540833333333334,0.007545833333333332,0.012218,0.0055481666666666665,0.0011193333333333333,0.3268206666666667,1.1611991666666666,0.4921166666666667
NP_073574.1,HeLa,6,,,,,,,,,,,,,,,,,,0.007950666666666667,0.022326000000000002,0.023141833333333334,0.008863666666666667,0.008050833333333333,0.0037440000000000004,0.0007561666666666667,0.382223,2.255412833333333,0.35292866666666667
NP_077284.1,HeLa,3,,,,,,,,,,,,,,,,,,0.006031333333333333,0.007965666666666668,0.007267,0.023883666666666664,0.0007560000000000003,0.0022240000000000003,0.00037566666666666667,0.12797166666666668,4.335709333333333,0.2501856666666667
NP_115958.2,HeLa,3,,,,,,,,,,,,,,,,,,0.0009556666666666667,0.008791,0.009897333333333333,0.013896666666666667,0.007806666666666667,0.002170333333333333,0.0008973333333333333,0.261873,3.1561303333333335,0.691129
NP_663779.1,HeLa,3,,,,,,,,,,,,,,,,,,0.020172,0.032765666666666665,0.008949999999999998,0.029292666666666665,0.0028856666666666666,0.01217,0.010146,1.069302,13.317888666666667,0.20362300000000003
NP_775783.1,HeLa,1,,,,,,,,,,,,,,,,,,-0.000248,0.033853,0.016588,0.004815,0.00493,0.006662,-0.000219,-0.312611,-2.416649,-0.142203
NP_848548.1,HeLa,3,,,,,,,,,,,,,,,,,,0.005428,0.035524,0.005828,0.03888133333333333,0.012251,0.010008333333333333,0.006749666666666667,0.5940836666666667,2.981461,0.5476193333333333
NP_874361.1,HeLa,9,,,,,,,,,,,,,,,,,,0.010239777777777778,0.015689444444444443,0.010025444444444443,0.037271,0.01895288888888889,0.006029222222222222,0.0010162222222222222,0.31282499999999996,-0.5290406666666667,0.23487188888888888
NP_899231.1,HeLa,5,,,,,,,,,,,,,,,,,,0.0030806,0.030475999999999996,0.029510400000000003,0.0057458,0.0180812,0.0043462,0.0018236000000000003,0.28582,0.3428392,0.07510380000000001
NR3C2,HeLa,1,,,,,,,,,,,,,,,,,,0.006348,0.013046,0.022648,0.025887,0.020122,0.012992,0.008051,0.017056,1.924059,-0.319063
NRIP2,HeLa,6,,,,,,,,,,,,,,,,,,0.010764833333333333,0.0231135,0.016465833333333332,0.022696499999999998,0.0032416666666666666,0.016021833333333336,0.0027075,0.07973766666666667,0.6804036666666665,-0.2631233333333333
NR_001296.2,HeLa,6,,,,,,,,,,,,,,,,,,0.002356,0.013323833333333333,0.020771666666666667,0.03376416666666667,0.004616,0.0034291666666666667,0.0014713333333333332,0.45647366666666667,4.025527333333334,0.6948161666666666
OCRL,HeLa,9,,,,,,,,,,,,,,,,,,0.007105888888888888,0.011043111111111111,0.020147333333333337,0.008579,0.016226222222222222,0.007125555555555555,0.0008145555555555556,0.03730044444444444,-0.1510591111111111,0.39032877777777775
OFD1,HeLa,3,,,,,,,,,,,,,,,,,,0.0011763333333333333,0.020760666666666667,0.017277999999999998,0.0295,-0.0009526666666666667,0.005195666666666667,0.00030733333333333334,0.30755933333333335,2.220438,0.522126
OGDHL,HeLa,3,,,,,,,,,,,,,,,,,,0.0020053333333333334,0.012301666666666667,0.013786333333333333,0.018809333333333334,0.023294,0.004428333333333334,0.0009923333333333333,-0.003334333333333333,0.6547900000000001,0.240684
OTUB1,HeLa,3,,,,,,,,,,,,,,,,,,0.013327666666666668,0.05026666666666666,0.033538000000000005,0.006362666666666667,0.007126333333333334,0.008811,0.0009266666666666667,0.4882033333333333,3.550221666666667,-0.11388033333333332
OVCH1,HeLa,6,,,,,,,,,,,,,,,,,,0.009558,0.03037266666666667,0.021907333333333334,0.05204416666666667,0.0028940000000000003,0.007666166666666666,0.0016758333333333332,0.4858395,3.6164756666666666,0.46646766666666667
OVCH2,HeLa,6,,,,,,,,,,,,,,,,,,0.012501666666666666,0.014545500000000001,0.009247499999999999,0.043743166666666666,0.0001231666666666667,0.008981999999999999,0.0007924999999999999,0.3468076666666667,2.9852663333333336,0.3370418333333333
PAM,HeLa,3,,,,,,,,,,,,,,,,,,0.010645333333333333,0.0040873333333333334,0.005011333333333334,0.006522,-0.0009356666666666668,0.0018696666666666668,0.002407666666666667,0.39662933333333333,2.9837930000000004,0.18420133333333333
PCSK1,HeLa,4,,,,,,,,,,,,,,,,,,-0.004321,0.02256475,-0.0041737499999999995,0.0023742499999999996,0.015239,0.005289,0.0013605000000000002,0.76792325,2.7590077500000003,0.585855
PCSK2,HeLa,6,,,,,,,,,,,,,,,,,,0.002339666666666667,0.02188716666666667,0.016500666666666667,0.035505166666666664,0.007506833333333333,0.0009901666666666665,0.0030961666666666668,0.37145150000000005,3.8275586666666666,0.24878333333333333
PCSK5,HeLa,6,,,,,,,,,,,,,,,,,,0.0025464999999999997,0.01634966666666667,0.014307166666666668,0.023372333333333332,0.004669666666666667,0.006030333333333333,-4.633333333333334e-05,0.3622185,1.837072,0.6828071666666666
PCSK6,HeLa,4,,,,,,,,,,,,,,,,,,0.00609025,0.0220665,0.047954,-0.007652,0.06649175,0.00815975,0.0082025,0.4287835,-0.10672549999999992,-0.3262735
PCSK7,HeLa,5,,,,,,,,,,,,,,,,,,0.0040956,0.0278592,0.027423200000000002,0.0393454,0.011933599999999999,0.0064627999999999994,0.003288,0.5632186,1.6420428,0.3737958
PCSK9,HeLa,6,,,,,,,,,,,,,,,,,,0.019747333333333332,0.0530235,0.059122,0.040639,0.10545266666666668,0.021541666666666667,0.0043651666666666665,-0.11680883333333332,-5.9123866666666665,-0.20894483333333333
PDP2_HUMAN,HeLa,6,,,,,,,,,,,,,,,,,,0.01687,0.013967166666666668,0.009309666666666666,0.014981833333333333,0.036880500000000004,0.0127825,0.0014438333333333334,0.25155916666666667,-1.9126554999999998,0.15537783333333335
PECI,HeLa,3,,,,,,,,,,,,,,,,,,0.0031509999999999997,0.013973666666666667,0.020422333333333334,0.018066,0.0017140000000000002,0.011846333333333334,0.0008373333333333333,0.46977766666666665,2.4728499999999998,0.38549533333333336
PECR,HeLa,3,,,,,,,,,,,,,,,,,,0.0017953333333333335,0.011264333333333335,0.014249,0.008693000000000001,0.003023,0.005112,0.0005673333333333333,0.3553296666666667,5.21239,0.18414233333333332
PFKFB1,HeLa,9,,,,,,,,,,,,,,,,,,0.01972922222222222,0.031176222222222223,0.044442666666666665,0.02704933333333333,0.028456222222222223,0.015288555555555555,0.0028632222222222223,0.368229,0.004450111111111093,0.08826366666666667
PFKFB2,HeLa,3,,,,,,,,,,,,,,,,,,-3.866666666666659e-05,0.010903000000000001,0.010793666666666667,0.017735666666666667,0.000708,0.005450666666666666,0.002225,-0.126723,0.23151666666666668,0.18044333333333332
PFKFB3,HeLa,6,,,,,,,,,,,,,,,,,,0.007328499999999999,0.012512,0.016087166666666666,0.006080833333333334,0.0084185,0.008581833333333334,0.0015019999999999999,0.352442,1.201405,0.42478466666666664
PFKFB4,HeLa,9,,,,,,,,,,,,,,,,,,0.012276777777777779,0.030147444444444442,0.023394111111111112,0.005289888888888889,0.009887444444444443,0.010762222222222222,0.0019104444444444446,0.20866422222222222,1.2355494444444444,-0.03943488888888888
PGC,HeLa,6,,,,,,,,,,,,,,,,,,0.020193666666666665,0.0352365,0.028134666666666665,0.0093675,0.04461216666666667,0.014303833333333333,0.005112166666666667,0.0597485,-2.453235,0.01842700000000001
PHOSPHO1,HeLa,9,,,,,,,,,,,,,,,,,,0.0033666666666666667,0.04372266666666666,0.036900333333333334,0.008257111111111111,0.026435888888888887,0.006412333333333333,0.001847888888888889,0.12147688888888888,-0.07066566666666671,-0.12051011111111112
PIB5PA,HeLa,9,,,,,,,,,,,,,,,,,,0.009594555555555556,0.02065077777777778,0.006941666666666665,0.004534666666666667,0.017841444444444448,0.00783811111111111,0.0013202222222222222,0.4242436666666667,2.7218802222222225,0.34546899999999997
PITPNA,HeLa,2,,,,,,,,,,,,,,,,,,0.021905499999999998,0.020987,0.019756500000000003,0.0033765,0.014267,0.019032,0.0032695,0.412765,2.682957,-0.010034999999999988
PITPNB,HeLa,2,,,,,,,,,,,,,,,,,,0.0404865,0.0513905,0.060506500000000005,0.016903,0.0228,0.0420975,0.002366,0.171908,-1.163057,-0.46574950000000004
